,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix
0,2025-01-02,ITC.NS,481.4505920410156,482.38584191513485,474.8054809534092,477.8081047301229,26124980.0,3.0,2.493892927780621,480.00923851423806,450.12417823380883,55.27914458693432,173.95689207963994,4.356570117236188,465.29559427897135,470.7306396484375,17.93000030517578
0,2025-01-02,JSWSTEEL.NS,912.5,915.7000122070312,901.4500122070312,909.5,1636373.0,3.0,-19.841157911504297,1041.7770362104127,866.8329552446655,43.15324935195815,-110.02946705168715,38.39620107670709,959.8983276367187,967.6391632080079,17.93000030517578
0,2025-01-02,KOTAKBANK.NS,1837.1500244140625,1840.199951171875,1796.9000244140625,1800.0,5096987.0,3.0,5.104619314244928,1826.1276850872914,1727.4373173541148,56.63288511609436,209.46195998985303,7.667837073450233,1772.5849934895834,1776.3749979654947,17.93000030517578
0,2025-01-02,LT.NS,3713.5,3724.10009765625,3650.050048828125,3676.60009765625,1882900.0,3.0,-17.295476928641165,4006.2401235240895,3504.4798715930983,51.84998318475584,-25.354953209987837,7.9446740631892885,3734.011669921875,3631.9175048828124,17.93000030517578
0,2025-01-02,M&M.NS,3211.10009765625,3228.10009765625,3085.050048828125,3100.0,4298090.0,3.0,25.924795112271568,3178.2011880001796,2896.6388022341957,59.351615080672595,227.081364657568,31.083933962923695,3022.4483317057293,2974.195833333333,17.93000030517578
0,2025-01-02,MARUTI.NS,11841.2998046875,11859.150390625,11226.0,11285.0,1417042.0,3.0,-15.877616215404487,11615.126243077202,10589.163698329046,56.040079117558534,244.31475626556684,28.77335892845389,11088.928287760416,11390.405810546876,17.93000030517578
0,2025-01-02,NESTLEIND.NS,2186.19970703125,2193.701713622663,2149.385413925572,2155.1982864217216,629164.0,3.0,-25.167889522192127,2264.3209407560958,2105.8975651032792,42.7067599729105,-49.107016422072995,22.431378393318578,2201.864461263021,2259.1037434895834,17.93000030517578
0,2025-01-02,NTPC.NS,335.3838806152344,335.97924267260095,327.4458006006726,331.067543551042,16543382.0,3.0,-10.938514715807798,373.99513523520176,315.1542635685092,37.619426802560746,-88.61078775596728,44.790539251215094,350.2777130126953,375.8677286783854,17.93000030517578
0,2025-01-02,ONGC.NS,241.2667694091797,241.962901971362,232.3738068355305,232.42283383759954,19745810.0,3.0,-4.728813270019685,259.88695086976946,224.09964123228133,44.612776643414755,-51.83267027484259,18.261407470753493,244.46378021240236,251.64642969767252,17.93000030517578
0,2025-01-02,POWERGRID.NS,311.5069580078125,313.5332787444346,305.18094604978194,306.26823642494446,10766571.0,3.0,-4.235533754944015,335.68205527104476,298.456766140088,46.185559519784306,-88.40610801432777,14.968838438502646,321.0717732747396,317.7651972452799,17.93000030517578
0,2025-01-02,RELIANCE.NS,1241.800048828125,1244.449951171875,1220.0,1221.25,15486276.0,3.0,-20.134330005659876,1320.5316389929706,1179.6683854210921,42.625111463326995,-57.538575108646214,28.614180969430652,1262.3566731770834,1294.51708984375,17.93000030517578
0,2025-01-02,SBILIFE.NS,1419.5482177734375,1422.7920438994797,1395.3942381241218,1401.3328864502769,1083889.0,3.0,-28.998224117399786,1464.769029032136,1368.6781633506764,39.62298165476754,-47.12859483076229,24.072086790317623,1431.967911783854,1537.5536153157552,17.93000030517578
0,2025-01-02,SBIN.NS,801.2000122070312,802.4000244140625,787.0,795.0,11398319.0,3.0,-11.092169257258433,889.7114294708426,775.1785790740792,45.78198960516702,-110.35825477279793,40.12200844148443,833.0500040690105,823.4916717529297,17.93000030517578
0,2025-01-02,SHRIRAMFIN.NS,609.1676635742188,610.9294626381674,583.5969727117596,584.7316928123262,7297085.0,3.0,-7.703828735605839,654.3209050731615,549.102001420979,50.024012024814965,0.7818118833655117,5.597569378911573,600.947353108724,616.1515767415365,17.93000030517578
0,2025-01-02,SUNPHARMA.NS,1866.749755859375,1884.6419260433308,1853.7778839403893,1880.6658882246738,2507223.0,3.0,19.34818776361567,1881.9509151638104,1753.5640140354085,57.08275125813111,186.01550315278308,25.353703772533365,1801.9220743815104,1820.7436442057292,17.93000030517578
0,2025-01-02,TATACONSUM.NS,929.6500244140625,931.25,913.0499877929688,921.0,1705632.0,3.0,-13.362234606048673,962.5568169066443,878.0281867554651,42.59487733340755,-18.367335620318464,29.00707319920837,930.4983357747395,975.8533355712891,17.93000030517578
0,2025-01-02,TATAMOTORS.NS,765.0499877929688,767.3499755859375,749.3499755859375,759.2999877929688,15294572.0,3.0,-16.522342139974967,823.847296022687,707.1326966530942,41.79662890460932,-40.20857073928331,8.430215851727233,772.7833292643229,815.4983327229818,17.93000030517578
0,2025-01-02,TATASTEEL.NS,138.17999267578125,138.4499969482422,136.39999389648438,137.0,23388424.0,3.0,-2.5653744690177405,153.95349754535368,133.9435041025955,40.45976141501015,-127.2083778286559,47.735127693565275,144.04566701253256,147.19083353678386,17.93000030517578
0,2025-01-02,TCS.NS,4165.82275390625,4173.055518072165,4087.2102844407514,4110.205291526971,1720835.0,3.0,-37.288847213308145,4565.144929051535,4004.2187672375285,47.407223816155174,-87.04610670229958,25.890506533442835,4278.643717447917,4184.065954589843,17.93000030517578
0,2025-01-02,TECHM.NS,1726.949951171875,1735.699951171875,1696.0,1709.0,1238954.0,3.0,-3.1207052815634597,1819.5170931732978,1673.5879117095146,52.484307364166,-60.767207833472554,16.3026509566323,1743.2083333333333,1705.1137247721354,17.93000030517578
0,2025-01-02,TITAN.NS,3388.949951171875,3400.949951171875,3251.0,3264.0,1152493.0,3.0,-12.147968787934133,3547.0657845145306,3230.7342398995315,50.84368826262018,-6.0752313799955555,14.313303731335411,3355.2933430989583,3332.5683430989584,17.93000030517578
0,2025-01-02,TRENT.NS,7321.0,7336.0,7055.9501953125,7100.0,706114.0,3.0,62.93613039603133,7233.655107721799,6811.8498727469505,55.80010404900741,164.55734941095287,3.668227167934832,6928.891666666666,7103.392504882812,17.93000030517578
0,2025-01-02,ULTRACEMCO.NS,11797.7001953125,11829.150390625,11455.0498046875,11500.0,267609.0,3.0,21.626447259190172,12140.810404436588,11203.769478375913,54.84156010076639,35.135942260487845,21.89491037342755,11565.399934895833,11318.454931640625,17.93000030517578
0,2025-01-02,WIPRO.NS,297.880859375,298.51821894990434,291.36043153985077,292.1938764337386,8800435.0,3.0,3.2418433066929992,308.50881023929725,291.7779817528903,57.19417920920071,12.718019634334732,1.919605726871792,294.69989725748695,282.16481424967446,17.93000030517578
1,2025-01-03,ADANIENT.NS,2564.60009765625,2619.0,2556.60009765625,2580.0,932795.0,4.0,-10.767111750103595,2630.6519423616537,2323.328062521159,47.440479539320485,110.64860669049921,15.122915893992381,2448.7466715494793,2681.1391642252606,16.1299991607666
1,2025-01-03,ADANIPORTS.NS,1199.550048828125,1237.5999755859375,1197.0,1234.5,3040564.0,4.0,-12.868242371360793,1276.638561276112,1176.1064338410756,43.91708353030432,-16.678137123639736,21.95729644413839,1218.9500040690104,1285.8983337402344,16.1299991607666
1,2025-01-03,APOLLOHOSP.NS,7288.0419921875,7427.045095158641,7269.717811997454,7417.459044161161,180636.0,4.0,66.43911643123101,7373.325427781065,7155.14561714081,54.957795974628745,87.20093804032992,20.66658835479844,7187.467464192709,7083.189095052084,16.1299991607666
1,2025-01-03,ASIANPAINT.NS,2335.949951171875,2348.949951171875,2322.14990234375,2344.0,1355319.0,4.0,-64.2778988139371,2450.7846145914436,2224.5453658773067,33.85066507343831,-46.523585063490856,36.85310498836573,2382.661653645833,2621.2443603515626,16.1299991607666
1,2025-01-03,AXISBANK.NS,1084.9000244140625,1093.5,1079.800048828125,1086.0,7357220.0,4.0,-20.580004340832602,1188.918801659684,1033.3612032231285,41.52376427153763,-79.23704510454475,23.09772796974529,1123.5933390299479,1143.0408325195312,16.1299991607666
1,2025-01-03,BAJAJ-AUTO.NS,8965.7001953125,9109.9501953125,8945.0,9100.0,337802.0,4.0,-140.14592002416975,9166.429137165618,8691.840882365632,42.41642197810618,-2.7927515605966535,4.148591997339463,9001.450032552084,9642.653352864583,16.1299991607666
1,2025-01-03,BAJAJFINSV.NS,1701.0999755859375,1720.0,1692.0,1700.0,1563600.0,4.0,-6.387432729651209,1728.2690929062219,1519.470933949247,53.34746670853079,166.72310184518727,25.582000988209952,1616.9516764322916,1682.218330891927,16.1299991607666
1,2025-01-03,BAJFINANCE.NS,7397.1865234375,7489.81051345388,7349.251736151396,7379.710298906108,1505928.0,4.0,78.56738709812453,7371.628057515209,6621.574530375416,59.402259588924295,214.3659696994174,34.37322808547922,6884.523795572916,6883.461043294271,16.1299991607666
1,2025-01-03,BEL.NS,290.3419494628906,295.6127448853921,289.89441592629703,294.86687589072756,8167968.0,4.0,-2.1378479109629893,321.7170044626347,279.01582939967,48.28280428007422,-64.21173561615801,21.20515440415805,300.9713999430339,291.779807027181,16.1299991607666
1,2025-01-03,BHARTIARTL.NS,1598.8499755859375,1617.0,1593.300048828125,1615.0,3669685.0,4.0,-1.530879113846595,1655.0278395300354,1551.4271775598083,49.90186843848855,7.880298632496934,9.791334306495695,1600.6216756184897,1615.2483378092447,16.1299991607666
1,2025-01-03,CIPLA.NS,1511.25,1539.0,1505.0999755859375,1539.0,1581838.0,4.0,6.032132097288695,1544.9744044653219,1422.655612624522,49.56258961077533,85.43678862041862,10.676672307923202,1490.5766723632812,1515.0100036621093,16.1299991607666
1,2025-01-03,COALINDIA.NS,387.9248962402344,393.4927187476266,383.83525829624233,387.28435561084274,7122319.0,4.0,-8.710747675790117,417.98560383706473,363.90013835043527,40.47710590674748,-48.3684220007394,17.68797755197427,397.62672932942706,417.0126454671224,16.1299991607666
1,2025-01-03,DRREDDY.NS,1352.6500244140625,1378.1500244140625,1347.199951171875,1375.050048828125,1573592.0,4.0,33.20322969018753,1427.6717407413323,1196.3982665828864,56.733365467564205,90.98028067413395,23.635360999843343,1278.9633382161458,1284.1028299967447,16.1299991607666
1,2025-01-03,EICHERMOT.NS,5310.75,5385.7001953125,5270.75,5325.0,836689.0,4.0,70.52293198009374,5180.382281735133,4540.487640139868,63.64433057201349,385.58794183317644,39.351065635100554,4866.456656901041,4826.3524983723955,16.1299991607666
1,2025-01-03,GRASIM.NS,2510.0,2553.89990234375,2501.10009765625,2541.199951171875,595091.0,4.0,-41.2641113598861,2754.9721774302097,2379.1827786244776,44.86748395583235,-66.37772301592915,18.825049532846254,2593.9149820963544,2616.4416544596356,16.1299991607666
1,2025-01-03,HCLTECH.NS,1911.5625,1956.1932354672742,1906.0143148313498,1944.3113567058592,2853344.0,4.0,13.931205548882645,1941.770497180621,1847.2455916865665,57.60702669146217,130.1043739637377,44.28034576736357,1880.1294718424479,1839.9107177734375,16.1299991607666
1,2025-01-03,HDFCBANK.NS,1749.199951171875,1795.25,1746.300048828125,1791.0,12213097.0,4.0,-5.668789794957775,1896.4957668836464,1736.179208702291,47.76577315066004,-105.55074561085375,21.2907539055433,1813.3949951171876,1765.2749959309897,16.1299991607666
1,2025-01-03,HDFCLIFE.NS,623.0,624.0499877929688,615.6500244140625,619.0,2956679.0,4.0,-12.610157931733625,640.4086114303595,612.3013922317498,39.44101938928694,-70.11020139337023,46.405579172698225,638.2033365885417,676.6908345540364,16.1299991607666
1,2025-01-03,HEROMOTOCO.NS,4139.24365234375,4194.555546246156,4060.567781245892,4161.046696750833,1269643.0,4.0,-139.46719132981434,4607.9872208468805,3958.938120949995,35.220975510147966,-96.2279088228744,26.15891093313293,4404.551936848959,4651.677221679687,16.1299991607666
1,2025-01-03,HINDALCO.NS,591.1500244140625,599.75,590.0,599.0,6291674.0,4.0,-18.43130424451465,690.2687126299779,578.0913032391627,36.98228182976039,-152.01316047279013,51.19612462098038,643.1083333333333,667.7758310953776,16.1299991607666
1,2025-01-03,HINDUNILVR.NS,2406.25,2414.60009765625,2364.800048828125,2381.85009765625,1274239.0,4.0,-29.50259508451427,2443.274333963397,2288.505695333478,44.73531629994174,-9.712321873252465,3.0389655592374805,2402.6683349609375,2485.998661295573,16.1299991607666
1,2025-01-03,ICICIBANK.NS,1265.050048828125,1288.0,1262.25,1286.199951171875,11194997.0,4.0,-4.896838941644091,1354.869821677982,1261.8302027360808,46.57763271900654,-143.67908783430525,20.64366969487668,1306.7900065104166,1286.0866658528646,16.1299991607666
1,2025-01-03,INDUSINDBK.NS,997.9000244140625,1025.4000244140625,990.6500244140625,993.0,5896120.0,4.0,-15.84698852775648,1015.2754351417555,925.6645734031665,40.502689272649626,85.23230533050432,15.786754588028012,979.9483337402344,1069.4141733805338,16.1299991607666
1,2025-01-03,INFY.NS,1938.75,1952.949951171875,1922.0,1952.949951171875,6218003.0,4.0,5.567216037130265,2009.592771976096,1868.6272475551539,54.03881586474819,36.007317788183435,6.115575526135884,1924.443339029948,1886.0107991536458,16.1299991607666
1,2025-01-03,ITC.NS,474.1163635253906,483.3702897439964,472.3935569937165,482.63194408756465,37072992.0,4.0,2.5746663490242554,481.04402688570696,450.4774788515977,51.50422786873056,129.98904253741546,0.8479942288547877,466.0979298909505,470.2982971191406,16.1299991607666
1,2025-01-03,JSWSTEEL.NS,915.0499877929688,924.7000122070312,908.5,914.0,2691743.0,4.0,-19.16737354016982,1036.5665722501271,863.6284167635447,43.59859864135338,-91.32466625124938,29.47180732368262,958.9283264160156,966.2533294677735,16.1299991607666
1,2025-01-03,KOTAKBANK.NS,1838.6500244140625,1853.0,1817.0999755859375,1851.0,4277149.0,4.0,9.532442167235558,1836.5061519226238,1723.4088505187824,56.7762523045691,231.1711484573772,13.361112120701682,1775.9699951171874,1776.9624979654948,16.1299991607666
1,2025-01-03,LT.NS,3659.89990234375,3719.89990234375,3651.449951171875,3708.0,1290107.0,4.0,-17.507664666535675,3998.4261575414453,3495.1288229273046,49.54062116925196,-45.00003787808498,7.944674063189283,3739.891666666667,3634.0425048828124,16.1299991607666
1,2025-01-03,M&M.NS,3190.550048828125,3237.050048828125,3175.699951171875,3215.0,2257218.0,4.0,35.71412890250576,3199.4477450941386,2887.287240257424,58.40708846002563,238.09449705046887,32.106538866773995,3030.925,2974.607499186198,16.1299991607666
1,2025-01-03,MARUTI.NS,11934.25,12049.7998046875,11787.9501953125,11849.9501953125,701315.0,4.0,50.7740050266857,11773.475487338093,10506.014454068156,57.07475715576958,307.6361629383709,34.9561369640779,11124.68828125,11380.444140625,16.1299991607666
1,2025-01-03,NESTLEIND.NS,2218.492919921875,2223.7095133219314,2184.063500516349,2186.1997226834296,1011450.0,4.0,-19.239676489105477,2258.189648391511,2108.7697266084892,46.02368730050559,10.766876407689335,4.53922034199543,2202.5765706380207,2253.3232584635416,16.1299991607666
1,2025-01-03,NTPC.NS,337.2195739746094,341.83357701299497,334.4412277487861,335.4334877691431,8689629.0,4.0,-10.06646652819245,370.84744549855924,315.39463213815947,38.54999252916251,-59.555320900171566,29.465637469962758,349.73858540852865,374.5691284179687,16.1299991607666
1,2025-01-03,ONGC.NS,253.83653259277344,257.62117179112204,243.14928946769064,243.60030198023537,49760410.0,4.0,-3.048045725087519,259.40128999274555,224.34900907952013,50.98274061161867,56.38715349172649,15.209690590464394,245.010888671875,251.19646352132162,16.1299991607666
1,2025-01-03,POWERGRID.NS,312.39654541015625,314.3240160651567,310.02429471809705,312.69309559966626,7636948.0,4.0,-3.8284507816316022,334.8375059035401,298.0855318161865,46.692944895433406,-67.07157879246593,12.68870119691569,320.7472351074219,317.6586018880208,16.1299991607666
1,2025-01-03,RELIANCE.NS,1251.1500244140625,1262.050048828125,1235.5,1243.9000244140625,15521102.0,4.0,-17.133766862362336,1308.3456095360875,1184.7644124365688,43.99851659505275,-30.084629575348156,14.525088510480519,1263.2950073242187,1292.0804239908855,16.1299991607666
1,2025-01-03,SBILIFE.NS,1444.9498291015625,1448.243608994534,1422.193214206631,1425.5368260140892,1107442.0,4.0,-23.889010720535225,1466.9216294868518,1368.1075453178357,42.782125309171334,17.534180935327342,8.09844324864006,1430.961494954427,1532.889990234375,16.1299991607666
1,2025-01-03,SBIN.NS,793.4000244140625,809.5,792.1500244140625,801.2000122070312,13336514.0,4.0,-11.712478195535482,886.4308375417845,771.2541722238404,44.46915010411818,-111.35679294159888,30.581403263964198,833.4716715494792,823.6908386230468,16.1299991607666
1,2025-01-03,SHRIRAMFIN.NS,606.8385009765625,616.7223759236539,604.4098306050046,609.1576968000165,3652225.0,4.0,-5.778858433109917,652.7142036778288,549.1569389002963,49.599830054731754,22.830163668553244,9.907730490478626,602.5807312011718,615.2194254557292,16.1299991607666
1,2025-01-03,SUNPHARMA.NS,1838.569580078125,1872.7137799835841,1832.9534024892405,1866.7497233594324,1515825.0,4.0,17.7413249527458,1883.9763637430565,1755.136893092881,53.37675500765576,115.64613440965891,11.398386587897534,1804.229833984375,1819.6253845214844,16.1299991607666
1,2025-01-03,TATACONSUM.NS,939.4500122070312,941.9000244140625,926.0,932.7000122070312,1832664.0,4.0,-10.490428955059656,956.4569565933647,881.4280470687446,44.28612432911616,15.625322364800521,16.91167946673991,931.4233357747396,972.8600016276042,16.1299991607666
1,2025-01-03,TATAMOTORS.NS,790.4000244140625,800.5999755859375,761.4500122070312,768.0,24773025.0,4.0,-12.265030473619504,823.5374884873959,707.2275078504947,46.13698608992429,29.057775936880475,12.53414760877383,773.3349975585937,813.3416666666667,16.1299991607666
1,2025-01-03,TATASTEEL.NS,138.36000061035156,139.72999572753906,137.83999633789062,138.17999267578125,23351832.0,4.0,-2.5322602593030865,153.70245972793975,133.32354124862275,40.70157619903152,-105.93443290080603,37.11887057374722,143.9836669921875,146.83816680908203,16.1299991607666
1,2025-01-03,TCS.NS,4090.15283203125,4170.012814052736,4082.5710463485834,4170.012814052736,1791953.0,4.0,-42.2030379293501,4548.016363823158,3985.018914497154,44.39240066661411,-108.49803603685004,26.544452342591214,4279.543237304688,4181.6883015950525,16.1299991607666
1,2025-01-03,TECHM.NS,1689.449951171875,1729.8499755859375,1681.3499755859375,1712.199951171875,2448088.0,4.0,-5.732594491889586,1816.287554855348,1667.0674500274645,49.22018809852696,-109.82907964785817,8.732324697490723,1742.7816650390625,1706.3612711588542,16.1299991607666
1,2025-01-03,TITAN.NS,3451.64990234375,3481.949951171875,3377.949951171875,3395.0,1630862.0,4.0,-1.8732572178232658,3548.4005478764875,3230.459461889138,53.59285699360048,75.87130293765884,26.817835517573023,3364.400008138021,3331.87333984375,16.1299991607666
1,2025-01-03,TRENT.NS,7307.7001953125,7493.0498046875,7280.10009765625,7350.0,940233.0,4.0,77.43896316562586,7284.153001495513,6795.111988738861,55.556418240858115,227.07505671337864,14.47531010128939,6957.133333333333,7091.155004882812,16.1299991607666
1,2025-01-03,ULTRACEMCO.NS,11786.0,11861.650390625,11713.0,11799.0,237651.0,4.0,39.1715256588941,12120.71220330895,11209.1876990348,54.67090892844576,55.015126421307166,23.396267373943605,11593.104947916667,11325.058268229166,16.1299991607666
1,2025-01-03,WIPRO.NS,288.7130432128906,297.8808468925326,288.2717988984445,297.39058873114067,12535720.0,4.0,2.2202666144409022,309.27942536805006,290.53182035948896,51.70731822430691,-33.98763513248439,5.310340306677349,295.2187540690104,282.67100575764977,16.1299991607666
2,2025-01-06,ADANIENT.NS,2474.449951171875,2568.85009765625,2463.5,2557.64990234375,1121398.0,0.0,-12.444638688692066,2628.4301202344477,2322.354889531177,44.67576991122701,42.05015995346325,0.48302296383838667,2456.961669921875,2669.8174967447917,16.040000915527344
2,2025-01-06,ADANIPORTS.NS,1163.050048828125,1200.9000244140625,1158.050048828125,1199.550048828125,2298522.0,0.0,-16.361818435809937,1276.790394493526,1166.3546006236616,41.57050857769051,-108.60913054494924,34.405762406142706,1219.8266723632812,1281.8133341471355,16.040000915527344
2,2025-01-06,APOLLOHOSP.NS,7418.6572265625,7462.445391849134,7280.4527954802725,7288.042159020013,527272.0,0.0,72.04800359459114,7401.142825642851,7146.885592325899,57.91608681763891,125.37481828323628,24.154007645276916,7203.912532552084,7090.183374023438,16.040000915527344
2,2025-01-06,ASIANPAINT.NS,2267.14990234375,2340.0,2256.699951171875,2335.949951171875,1190987.0,0.0,-63.71656234801367,2438.080035731315,2220.9949398546228,30.8648280853879,-85.41553618100048,49.82868013452823,2375.826652018229,2607.803828938802,16.040000915527344
2,2025-01-06,AXISBANK.NS,1063.4000244140625,1090.0,1059.9000244140625,1087.75,5283413.0,0.0,-21.103868259558794,1177.4725656858172,1032.692436755589,38.77745558544546,-100.40123342205727,33.23917499939979,1120.9600056966146,1141.2616658528646,16.040000915527344
2,2025-01-06,BAJAJ-AUTO.NS,8823.849609375,9093.900390625,8795.0,9004.9501953125,238306.0,0.0,-136.37884345539533,9142.710841804275,8687.954099601973,40.72979020779065,-49.259656918998616,12.875839404630923,8979.52333984375,9592.749186197916,16.040000915527344
2,2025-01-06,BAJAJFINSV.NS,1684.5999755859375,1732.949951171875,1675.0,1715.0,1837772.0,0.0,-0.8300528495237813,1734.1495833328681,1518.530445964007,51.81991376340635,138.87525920219682,18.496474612964246,1619.7433430989583,1679.1791646321615,16.040000915527344
2,2025-01-06,BAJFINANCE.NS,7339.365234375,7589.574640862427,7306.809427372172,7489.810463018593,1905976.0,0.0,97.15995165722234,7418.593006775561,6624.44683697444,58.02515310548204,189.5232059321236,39.111842964148416,6906.673665364583,6884.274934895833,16.040000915527344
